volume,section_id,section_title,stanza_no,categories,strong_terms,weak_terms,text,source_url,label,science_concept,notes
6,T375,081. தோழிக் குரிமை கிளத்தல்,8,cosmos,cosmos:அண்ட,light_generic:ஒளி,ஒளிஒன்றே அண்டபகி ரண்டமெலாம் விளங்கி / ஓங்குகின்ற தனிஅண்ட பகிரண்டங் களிலும் / வெளிநின்ற சராசரத்தும் அகத்தினொடு புறத்தும் / விளம்பும்அகப் புறத்தினொடு புறப்புறத்தும் நிறைந்தே / உளிநின்ற இருள்நீக்கி இலங்குகின்ற தன்மை / உலகறியும் நீஅறியா தன்றுகண்டாய் தோழி / தளிநின்ற ஒளிமயமே வேறிலைஎல் லாமும் / தான்எனவே தாகமங்கள் சாற்றுதல்சத் தியமே.,https://www.thiruarutpa.org/thirumurai/v/T375/tm/thoozik_kurimai_kilaththal,A,single light pervades all universes,silver-unverified
6,T333,087. கைம்மாறின்மை,17,light_physics,light_physics:கதிர்,,பெண்ணுக் கிசைந்தே பலமுகத்தில் பேய்போல் சுழன்ற பேதைமனத் / தெண்ணுக் கிசைந்து துயர்க்கடலாழ்ந் திருந்தேன் தன்னை எடுத்தருளி / விண்ணுக் கிசைந்த கதிர்போல்என் விவேகத் திசைந்து மேலும்என்தன் / கண்ணுக் கிசைந்தோய் நின்தனக்குக் கைம்மா றேது கொடுப்பேனே.,https://www.thiruarutpa.org/thirumurai/v/T333/tm/kaimmaarinmai,M,,silver-unverified
6,T362,092. இன்பத்திறன்,8,space_elements,space_elements:பெருவெளி,light_generic:ஒளி,ஒளியாகி உள்ஒளியாய் உள்ஒளிக்குள் ஒளியாய் / ஒளிஒளியின் ஒளியாய்அவ் ஒளிக்குளும்ஓர் ஒளியாய் / வெளியாகி வெளிவெளியாய் வெளியிடைமேல் வெளியாய் / மேல்வெளிமேல் பெருவெளியாய்ப் பெருவெளிக்கோர் வெளியாய் / அளியாகி அதுஆகி அதுவும்அல்லா தாகி / அப்பாலாய் அப்பாலும் அல்லதுவாய் நிறைவாம் / தளியாகி எல்லாமாய் விளங்குகின்ற ஞான / சபைத்தலைவா நின்இயலைச் சாற்றுவதெவ் வணமே.,https://www.thiruarutpa.org/thirumurai/v/T362/tm/inpaththiran,A,nested spaces: space of spaces beyond spaces,silver-unverified
6,T272,094. அழிவுறா அருள்வடிவப் பேறு,8,light_physics,light_physics:கதிர்,,தீட்டு கின்றசிற் றம்பலந் தன்னிலே திகழ்கின்ற பெருவாழ்வே / காட்டு கின்றதோர் கதிர்நடு விளங்கிய கடவுளே அடியேன்நான் / நீட்டி நின்றதோர் விண்ணப்பம் திருச்செவி நிறைத்தருள் புரிந்தாயே / பூட்டும் இவ்வுடல் எற்றையும் அழிவுறாப் பொன்வடி வாமாறே.,https://www.thiruarutpa.org/thirumurai/v/T272/tm/azivuraa_arulvativap_peeru,M,,silver-unverified
6,T272,094. அழிவுறா அருள்வடிவப் பேறு,9,light_physics,light_physics:கதிர்,,தடையி லாதசிற் றம்பலந் தன்னிலே தழைக்கின்ற பெருவாழ்வே / கடையி லாப்பெருங் கதிர்நடு விளங்கும்ஓர் கடவுளே அடியேன்நான் / இடைவு றாதுசெய் விண்ணப்பம் திருச்செவிக் கேற்றருள் புரிந்தாயே / புடையின் இவ்வுடல் எற்றையும் அழிவுறாப் பொன்வடி வாமாறே.,https://www.thiruarutpa.org/thirumurai/v/T272/tm/azivuraa_arulvativap_peeru,M,,silver-unverified
6,T273,095. பேரருள் வாய்மையை வியத்தல்,7,cosmos,cosmos:அண்ட,light_generic:சோதி,ஆக்கல்ஒன் றோதொழில் ஐந்தையும் தந்திந்த அண்டபிண்ட / வீக்கம்எல் லாம்சென்றுன் இச்சையின் வண்ணம் விளங்குகநீ / ஏக்கமு றேல்என் றுரைத்தருட் சோதியும் ஈந்தெனக்கே / ஊக்கமெ லாம்உற உட்கலந் தான்என் உடையவனே.,https://www.thiruarutpa.org/thirumurai/v/T273/tm/peerarul_vaaymaiyai_viyaththal,M,,silver-unverified
6,T257,097. நடராஜபதி மாலை,1,cosmos,cosmos:அண்ட,light_generic:சோதி,அருள்நிலை விளங்குசிற் றம்பலம்எ னுஞ்சிவ / சுகாதீத வெளிநடுவிலே / அண்டபகி ரண்டகோ டிகளும் சராசரம் / அனைத்தும்அவை ஆக்கல்முதலாம் / பொருள்நிலைச் சத்தரொடு சத்திகள் அனந்தமும் / பொற்பொடுவி ளங்கிஓங்கப் / புறப்புறம் அகப்புறம் புறம்அகம் இவற்றின்மேல் / பூரணா காரமாகித் / தெருள்நிலைச் சச்சிதா னந்தகிர ணாதிகள் / சிறப்பமுதல் அந்தம்இன்றித் / திகழ்கின்ற மெய்ஞ்ஞான சித்திஅனு பவநிலை / தெளிந்திட வயங்குசுடரே / சுருள்நிலைக் குழலம்மை ஆனந்த வல்லிசிவ / சுந்தரிக் கினியதுணையே / சுத்தசிவ சன்மார்க்க நிதியே அருட்பெருஞ் / சோதிநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T257,097. நடராஜபதி மாலை,5,cosmos,cosmos:அண்ட,light_generic:சோதி,எண்ணிலா அண்டபகி ரண்டத்தின் முதலிலே / இடையிலே கடையிலேமேல் / ஏற்றத்தி லேஅவையுள் ஊற்றத்தி லேதிரண் / டெய்துவடி வந்தன்னிலே / கண்ணுறா அருவிலே உருவிலே குருவிலே / கருவிலே தன்மைதனிலே / கலையாதி நிலையிலே சத்திசத் தாகிக் / கலந்தோங்கு கின்றபொருளே / தெண்ணிலாக் காந்தமணி மேடைவாய்க் கோடைவாய்ச் / சேர்ந்தனு பவித்தசுகமே / சித்தெலாஞ் செயவல்ல தெய்வமே என்மனத் / திருமாளி கைத்தீபமே / துண்ணுறாச் சாந்தசிவ ஞானிகள் உளத்தே / சுதந்தரித் தொளிசெய்ஒளியே / சுத்தசிவ சன்மார்க்க நிதியே அருட்பெருஞ் / சோதிநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,M,,silver-unverified
6,T257,097. நடராஜபதி மாலை,9,space_elements,space_elements:காற்று,light_generic:சோதி,அறைகின்ற காற்றிலே காற்றுப்பி லேகாற்றின் / ஆதிநடு அந்தத்திலே / ஆனபல பலகோடி சத்திகளின் உருவாகி / ஆடும்அதன் ஆட்டத்திலே / உறைகின்ற நிறைவிலே ஊக்கத்தி லேகாற்றின் / உற்றபல பெற்றிதனிலே / ஓங்கிஅவை தாங்கிமிகு பாங்கினுறு சத்தர்கட் / குபகரித் தருளும்ஒளியே / குறைகின்ற மதிநின்று கூசஓர் ஆயிரம் / கோடிகிர ணங்கள்வீசிக் / குலஅமுத மயமாகி எவ்வுயி ரிடத்தும் / குலாவும்ஒரு தண்மதியமே / துறைநின்று பொறைஒன்று தூயர்அறி வாற்கண்ட / சொருபமே துரியபதமே / சுத்தசிவ சன்மார்க்க நிதியே அருட்பெருஞ் / சோதிநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,M,,silver-unverified
6,T257,097. நடராஜபதி மாலை,13,cosmos,cosmos:அண்ட,light_generic:சோதி,அண்டஒரு மைப்பகுதி இருமையாம் பகுதிமேல் / ஆங்காரி யப்பகுதியே / ஆதிபல பகுதிகள் அனந்தகோ டிகளின்நடு / அடியினொடு முடியும்அவையில் / கண்டபல வண்ணமுத லானஅக நிலையும் / கணித்தபுற நிலையும்மேன்மேல் / கண்டதிக ரிக்கின்ற கூட்டமும் விளங்கக் / கலந்துநிறை கின்றஒளியே / கொண்டபல கோலமே குணமே குணங்கொண்ட / குறியே குறிக்கஒண்ணாக் / குருதுரிய மேசுத்த சிவதுரிய மேஎலாம் / கொண்டதனி ஞானவெளியே / தொண்டர்இத யத்திலே கண்டென இனிக்கின்ற / சுகயோக அனுபோகமே / சுத்தசிவ சன்மார்க்க நிதியே அருட்பெருஞ் / சோதிநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,A,cosmic evolution: unity -> duality -> ego categories (tattva cosmogony),silver-unverified
6,T257,097. நடராஜபதி மாலை,15,atom_smallest,atom_smallest:அணுவ,light_generic:ஒளி,உற்றியலும் அணுவாதி மலைஅந்த மானஉடல் / உற்றகரு வாகிமுதலாய் / உயிராய் உயிர்க்குள்உறும் உயிராகி உணர்வாகி / உணர்வுள்உணர் வாகிஉணர்வுள் / பற்றியலும் ஒளியாகி ஒளியின்ஒளி யாகிஅம் / பரமாய்ச் சிதம்பரமுமாய்ப் / பண்புறுசி தம்பரப் பொற்சபையு மாய்அதன் / பாங்கோங்கு சிற்சபையுமாய்த் / தெற்றியலும் அச்சபையின் நடுவில்நடம் இடுகின்ற / சிவமாய் விளங்குபொருளே / சித்தெலாம் செய்எனத் திருவாக் களித்தெனைத் / தேற்றிஅருள் செய்தகுருவே / மற்றியலும் ஆகிஎனை வாழ்வித்த மெய்ஞ்ஞான / வாழ்வேஎன் வாழ்வின்வரமே / மணிமன்றில் நடுநின்ற ஒருதெய்வ மேஎலாம் / வல்லநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,M,,silver-unverified
6,T257,097. நடராஜபதி மாலை,16,space_elements,space_elements:அருள்வெளி,"light_generic:சோதி,விளக்க",எவ்வுலகும் எவ்வுயிரும் எப்பொருளும் உடையதாய் / எல்லாஞ்செய் வல்லதாகி / இயற்கையே உண்மையாய் இயற்கையே அறிவாய் / இயற்கையே இன்பமாகி / அவ்வையின் அனாதியே பாசமில தாய்ச்சுத்த / அருளாகி அருள்வெளியிலே / அருள்நெறி விளங்கவே அருள்நடம் செய்தருள் / அருட்பெருஞ் சோதியாகிக் / கவ்வைஅறு தனிமுதற் கடவுளாய் ஓங்குமெய்க் / காட்சியே கருணைநிறைவே / கண்ணேஎன் அன்பிற் கலந்தெனை வளர்க்கின்ற / கதியே கனிந்தகனியே / வெவ்வினை தவிர்த்தொரு விளக்கேற்றி என்னுளே / வீற்றிருந் தருளும்அரசே / மெய்ஞ்ஞான நிலைநின்ற விஞ்ஞான கலர்உளே / மேவுநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,M,,silver-unverified
6,T257,097. நடராஜபதி மாலை,18,cosmos|space_elements,"cosmos:அண்டங்க,அண்ட ; space_elements:அருள்வெளி",,ஒருபிரமன் அண்டங்கள் அடிமுடிப் பெருமையே / உன்னமுடி யாஅவற்றின் / ஓராயி ரங்கோடி மால்அண்டம் அரன்அண்டம் / உற்றகோ டாகோடியே / திருகலறு பலகோடி ஈசன்அண் டம்சதா / சிவஅண்டம் எண்ணிறந்த / திகழ்கின்ற மற்றைப் பெருஞ்சத்தி சத்தர்தம் / சீரண்டம் என்புகலுவேன் / உறுவும்இவ் வண்டங்கள் அத்தனையும் அருள்வெளியில் / உறுசிறு அணுக்களாக / ஊடசைய அவ்வெளியின் நடுநின்று நடனமிடும் / ஒருபெருங் கருணைஅரசே / மருவிஎனை ஆட்கொண்டு மகனாக்கி அழியா / வரந்தந்த மெய்த்தந்தையே / மணிமன்றின் நடுநின்ற ஒருதெய்வ மேஎலாம் / வல்லநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T257,097. நடராஜபதி மாலை,20,space_elements|vibration_sound,space_elements:பெருவெளி ; vibration_sound:நாதம்,,பாராதி பூதமொடு பொறிபுலன் கரணமும் / பகுதியும் காலம்முதலாப் / பகர்கின்ற கருவியும் அவைக்குமேல் உறுசுத்த / பரமாதி நாதம்வரையும் / சீராய பரவிந்து பரநாத முந்தனது / திகழங்கம் என்றுரைப்பத் / திருவருட் பெருவெளியில் ஆனந்த நடனமிடு / தெய்வமே என்றும்அழியா / ஊராதி தந்தெனை வளர்க்கின்ற அன்னையே / உயர்தந்தை யேஎன்உள்ளே / உற்றதுணை யேஎன்றன் உறவேஎன் அன்பே / உவப்பேஎன் னுடையஉயிரே / ஆராலும் அறியாத உயர்நிலையில் எனைவைத்த / அரசே அருட்சோதியே / அகரநிலை முழுதுமாய் அப்பாலு மாகிநிறை / அமுதநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,M,,silver-unverified
6,T257,097. நடராஜபதி மாலை,22,cosmos,cosmos:அண்ட,,ஊழிதோ றூழிபல அண்டபகிர் அண்டத் / துயிர்க்கெலாம் தரினும்அந்தோ / ஒருசிறிதும் உலவாத நிறைவாகி அடியேற் / குவப்பொடு கிடைத்தநிதியே / வாழிநீ டூழியென வாய்மலர்ந் தழியா / வரந்தந்த வள்ளலேஎன் / மதியினிறை மதியே வயங்குமதி அமுதமே / மதிஅமுதின் உற்றசுகமே / ஏழினோ டேழுலகில் உள்ளவர்கள் எல்லாம்இ / தென்னைஎன் றதிசயிப்ப / இரவுபகல் இல்லாத பெருநிலையில் ஏற்றிஎனை / இன்புறச் செய்தகுருவே / ஆழியோ டணிஅளித் துயிரெலாம் காத்துவிளை / யாடென் றுரைத்தஅரசே / அகரநிலை முழுதுமாய் அப்பாலு மாகிஒளிர் / அபயநட ராஜபதியே.,https://www.thiruarutpa.org/thirumurai/v/T257/tm/n-ataraajapathi_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T258,098. சற்குருமணி மாலை,17,space_elements|sun_moon_stars,"space_elements:பெருவெளி ; sun_moon_stars:சூரிய,சந்திர",light_generic:ஒளி,சந்திர சூரியர் ஒளிபெற விளங்கும் / தனிஅருட் பெருவெளித் தலத்தெழுஞ் சுடரே / வந்திர விடைஎனக் கருளமு தளித்தே / வாழ்கஎன் றருளிய வாழ்முதற் பொருளே / மந்திர மேஎனை வளர்க்கின்ற மருந்தே / மாநிலத் திடைஎனை வருவித்த பதியே / தந்திரம் யாவையும் உடையமெய்ப் பொருளே / தனிநட ராஜஎன் சற்குரு மணியே.,https://www.thiruarutpa.org/thirumurai/v/T258/tm/sarkurumani_maalai,A,the light from which sun and moon draw their light,silver-unverified
6,T337,099. தத்துவ வெற்றி,14,atom_smallest,atom_smallest:அணுத்துணை,light_generic:ஜோதி,பெருமாயை என்னும்ஒரு பெண்பிள்ளை நீதான் / பெற்றவுடம் பிதுசாகாச் சுத்தவுடம் பாக்கி / ஒருஞானத் திருவமுதுண் டோங்குகின்றேன் இனிநின் / உபகரிப்போர் அணுத்துணையும் உளத்திடைநான் விரும்பேன் / அருளாய ஜோதிஎனக் குபகரிக்கின் றதுநீ / அறியாயோ என்னளவில் அமைகஅயல் அமர்க / தெருளாய உலகிடைஎன் சரிதமுணர்ந் திலையோ / சிற்சபைஎன் அப்பனுக்குச் சிறந்தபிள்ளை நானே.,https://www.thiruarutpa.org/thirumurai/v/T337/tm/thaththuva_verri,M,,silver-unverified
6,T337,099. தத்துவ வெற்றி,19,light_physics,light_physics:கதிர்,,பசிஎனும்ஓர் பெரும்பாவிப் பயலேதுன் பெனும்ஓர் / படுபாவிப் பயலேஆ பத்தெனும்பொய்ப் பயலே / வசியவத்தைக் கடைப்பயலே தடைப்பயலே இடராம் / வன்பயலே நீவீர்எலாம் என்புடைநில் லாதீர் / நசியஉமக் குளம்உளதோ இக்கணத்தே நீவீர் / நடந்துவிரைந் தோடுமினோ நாடறியா வனத்தே / கசியுமனத் தெனைஅறியீர் சிற்சபையில் விளங்கும் / கடவுள்மகிழ்ந் தளித்ததனிக் கதிர்ப்பிள்ளை நானே.,https://www.thiruarutpa.org/thirumurai/v/T337/tm/thaththuva_verri,M,,silver-unverified
6,T338,100. பேறடைவு,3,cosmos,cosmos:அண்ட,,அன்புடை மகனே மெய்யருள் திருவை / அண்டர்கள் வியப்புற நினக்கே / இன்புடை உரிமை மணம்புரி விப்பாம் / இரண்டரைக் கடிகையில் விரைந்தே / துன்புடை யவைகள் முழுவதும் தவிர்ந்தே / தூய்மைசேர் நன்மணக் கோலம் / பொன்புடை விளங்கப் புனைந்துகொள் என்றார் / பொதுநடம் புரிகின்றார் தாமே.,https://www.thiruarutpa.org/thirumurai/v/T338/tm/peerataivu,M,,silver-unverified
6,T366,101. உய்வகை கூறல்,4,vibration_sound,vibration_sound:நாதம்,,நாதம் சொல்கின்ற திருச்சிற்றம் பலத்திலே நடிக்கும் / பாதம் சொல்கின்ற பத்தரே நித்தர்என் றறிமின் / வேதம் சொல்கின்ற பரிசிது மெய்ம்மையான் பக்க / வாதஞ் சொல்கிலேன் நடுநின்று சொல்கின்றேன் மதித்தே.,https://www.thiruarutpa.org/thirumurai/v/T366/tm/uyvakai_kuural,M,,silver-unverified
6,T364,106. சுத்த சிவநிலை,28,cosmos,"cosmos:அண்டங்க,அண்ட",,எவ்வுலகும் அண்டங்கள் எத்தனையும் நான்காண / இவ்வுலகில் எந்தை எனக்களித்தான் - எவ்வுயிரும் / சன்மார்க்க சங்கம் தனைஅடையச் செய்வித்தே / என்மார்க்கம் காண்பேன் இனி.,https://www.thiruarutpa.org/thirumurai/v/T364/tm/suththa_sivan-ilai,M,,silver-unverified
6,T365,109. உலகப்பேறு,1,cosmos,cosmos:உலகங்கள்,light_generic:சோதி,இன்பால் உலகங்கள் யாவும் விளங்கின / துன்பால் இறந்தவர் துன்பற்றுத் தோன்றினர் / அன்பால் அடியவர் ஆடினர் பாடினர் / என்பால் அருட்பெருஞ் சோதியார் எய்தவே.,https://www.thiruarutpa.org/thirumurai/v/T365/tm/ulakappeeru,M,,silver-unverified
6,T365,109. உலகப்பேறு,6,cosmos,cosmos:அண்ட,light_generic:சோதி,அண்டமும் அகிலமும் அருளர சாட்சியைக் / கொண்டன ஓங்கின குறைஎலாம் தீர்ந்தன / பண்டங்கள் பலித்தன பரிந்தென துள்ளத்தில் / எண்டகும் அருட்பெருஞ் சோதியார் எய்தவே.,https://www.thiruarutpa.org/thirumurai/v/T365/tm/ulakappeeru,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,6,cosmos,cosmos:அண்ட,,அண்டஅப் பாபகி ரண்டஅப் பாநஞ் சணிந்தமணி / கண்டஅப் பாமுற்றும் கண்டஅப் பாசிவ காமிஎனும் / ஒண்தவப் பாவையைக் கொண்டஅப் பாசடை ஓங்குபிறைத் / துண்டஅப் பாமறை விண்டஅப் பாஎனைச் சூழ்ந்தருளே.,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,19,space_elements,space_elements:காற்று,,போற்று கின்றஎன் புன்மை யாவையும் / பொறுத்த நின்பெரும் பொறுமை போற்றிஎன் / ஆற்று வேன்உனக் கறிகி லேன்எனக் / கறிவு தந்தபே ரறிவ போற்றிவான் / காற்று நீடழல் ஆதி ஐந்துநான் / காணக் காட்டிய கருத்த போற்றிவன் / கூற்று தைத்துநீத் தழிவி லாஉருக் / கொள்ள வைத்தநின் கொள்கை போற்றியே. / பாடமும் படிப்பும் / எண்சீர்க் கழிநெடிலடி ஆசிரிய விருத்தம்,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,42,vibration_sound,vibration_sound:நாதம்,,நாதரருட் பெருஞ்சோதி நாயகர்என் தனையே / நயந்துகொண்ட தனித்தலைவர் ஞானசபா பதியார் / வாதநடம் புரிகருணை மாநிதியார் வரதர் / வள்ளல்எலாம் வல்லவர்மா நல்லவர்என் இடத்தே / காதலுடன் வருகின்றார் என்றுபர நாதம் / களிப்புறவே தொனிக்கின்ற தந்தரதுந் துபிதான் / ஏதமற முழங்குகின்ற தென்றுசொல்லிக் கொண்டே / எழுகின்றாள் தொழுகின்றாள் என்னுடைய மகளே. / அறுசீர்க் கழிநெடிலடி ஆசிரிய விருத்தம்,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,49,sun_moon_stars,sun_moon_stars:திங்கள்,,அங்கே உன்றன் அன்பர்கள் எல்லாம் அமர்கின்றார் / இங்கே நீதான் என்னள வின்னும் இரங்காயேல் / எங்கே போகேன் யாரொடு நோகேன் எதுசெய்கேன் / செங்கேழ் வேணித் திங்கள் அணிந்தருள் சிவனேயோ.,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,57,sun_moon_stars,sun_moon_stars:சந்திர,,மந்திரம் அறியேன் மற்றை மணிமருந் தறியேன் வேறு / தந்திரம் அறியேன் எந்தத் தகவுகொண் டடைவேன் எந்தாய் / இந்திரன் முதலாம் தேவர் இறைஞ்சப்பொன் மன்றில் வேணிச் / சந்திரன் ஆட இன்பத் தனிநடம் புரியும் தேவே.,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,78,atom_smallest,atom_smallest:அணுவ,,மாதோர் புடைவைத்த மாமருந் தேமணி யேஎன் மட்டில் / யாதோ திருவுளம் யானறி யேன்இதற் கென்னசெய்வேன் / போதோ கழிகின்ற தந்தோநின் தன்னைப் பொருந்துகின்ற / சூதோர் அணுவும் தெரியேன்நின் பாதத் துணைதுணையே. / தரவு கொச்சகக் கலிப்பா,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,85,space_elements,space_elements:அருள்வெளி,light_generic:சோதி,கலைவளர் முடிய தென்னைஆட் கொண்ட / கருணையங் கண்ணது ஞான / நிலைவளர் பொருள துலகெலாம் போற்ற / நின்றது நிறைபெருஞ் சோதி / மலைவளர் கின்றது அருள்வெளி நடுவே / வயங்குவ தின்பமே மயமாய்த் / தலைவளர் திருச்சிற் றம்பலந் தனிலே / தனித்தெனக் கினித்ததோர் கனியே.,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,92,space_elements,space_elements:வாயு,,கிழக்குவெளுத் ததுகருணை அருட்சோதி உதயம் / கிடைத்ததென துளக்கமலம் கிளர்ந்ததென தகத்தே / சழக்குவெளுத் ததுசாதி ஆச்சிரமா சாரம் / சமயமதா சாரம்எனச் சண்டையிட்ட கலக / வழக்குவெளுத் ததுபலவாம் பொய்ந்நூல்கற் றவர்தம் / மனம்வெளுத்து வாய்வெளுத்து வாயுறவா தித்த / முழுக்குவெளுத் ததுசிவமே பொருள்எனும்சன் மார்க்க / முழுநெறியில் பரநாத முரசுமுழங் கியதே. / நிலைமண்டில ஆசிரியப்பா,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,N,,silver-unverified
6,T360,110. தனித் திருஅலங்கல்,113,atom_smallest,atom_smallest:அணுத்துணை,,நாட்பாரில் அன்பரெலாம் நல்குகஎன் றேத்திநிற்ப / ஆட்பாரில் அன்போர் அணுத்துணையும் இல்லேற்கே / நீட்பாய் அருளமுதம் நீகொடுத்தாய் நின்னை இங்கே / கேட்பார் இலைஎன்று கீழ்மேல தாக்கினையே.,https://www.thiruarutpa.org/thirumurai/v/T360/tm/thanith_thirualangkal,M,,silver-unverified
6,T301,111. நெஞ்சொடு கிளத்தல்,6,space_elements,space_elements:வாயு,,கையுள் அமுதத்தை வாயுள் அமுதாக்கப் / பையுள்292 உனக்கென்னை யோ - நெஞ்சே / பையுள் உனக்கென்னை யோ.,https://www.thiruarutpa.org/thirumurai/v/T301/tm/n-enjsotu_kilaththal,N,,silver-unverified
6,T347,112. மெய்யருள் வியப்பு,11,atom_smallest,atom_smallest:அணுவ,,உன்பே ரருளை நினைக்குந் தோறும் உடம்பு பொடிக்கு தே / உண்டு பசிதீர்ந் தாற்போல் காதல் மிகவும் தடிக்கு தே / அன்பே அமையும் என்ற பெரியர் வார்த்தை போயிற் றே / அன்போர் அணுவும் இல்லா எனக்கிங் கருளல் ஆயிற் றே. / எனக்கும் உனக்கும்,https://www.thiruarutpa.org/thirumurai/v/T347/tm/meyyarul_viyappu,M,,silver-unverified
6,T347,112. மெய்யருள் வியப்பு,23,cosmos,cosmos:அண்ட,light_generic:சோதி,அண்டத் தகத்தும் புறத்தும் உன்றன் ஆணை செல்லு தே / அவனே எல்லாம் வல்லான் என்று மறைகள் சொல்லு தே / பிண்டத் தகத்தும் புறத்தும் நிறைந்த பெரிய சோதி யே / பேயேன் அளவில் விளங்கு கின்ற தென்ன நீதி யே. / எனக்கும் உனக்கும்,https://www.thiruarutpa.org/thirumurai/v/T347/tm/meyyarul_viyappu,M,,silver-unverified
6,T347,112. மெய்யருள் வியப்பு,32,cosmos,cosmos:அண்ட,,அண்டப் பரப்பின் திறங்கள் அனைத்தும்அறிய வேண்டி யே / ஆசைப் பட்ட தறிந்து தெரித்தாய் அறிவைத் தூண்டி யே / பிண்டத் துயிர்கள் பொருத்தும் வகையும்பிண்டம் தன்னை யே / பிரியும் வகையும் பிரியா வகையும்தெரித்தாய் பின்னை யே. / எனக்கும் உனக்கும்,https://www.thiruarutpa.org/thirumurai/v/T347/tm/meyyarul_viyappu,M,,silver-unverified
6,T347,112. மெய்யருள் வியப்பு,39,time_scale,time_scale:கற்பம்,,எனக்கும் நின்னைப் போல நுதற்கண் ஈந்துமதனை யே / எரிப்பித் தாய்பின் எழுப்பிக் கொடுத்தாய் அருவ மதனை யே / சினக்குங் கூற்றை உதைப்பித் தொழித்துச் சிதைவு மாற்றி யே / தேவர் கற்பம் பலவும் காணச் செய்தாய் போற்றி யே. / எனக்கும் உனக்கும்,https://www.thiruarutpa.org/thirumurai/v/T347/tm/meyyarul_viyappu,M,,silver-unverified
6,T347,112. மெய்யருள் வியப்பு,53,cosmos|atom_smallest,cosmos:அண்ட ; atom_smallest:அணுவ,,சமயத் தெய்வம் பலவும் சிறிய துரும்ப தென்ன வே / சாற்றப் புகினும் சாலார்அருளின் பெருமை உன்ன வே / அமையும் அண்டப் பகுதி பலவும் அணுவின் பொடியி லே / அனந்தத் தொன்றென் றுரைத்துஞ் சாலா நின்பொன் னடியி லே. / எனக்கும் உனக்கும்,https://www.thiruarutpa.org/thirumurai/v/T347/tm/meyyarul_viyappu,A,many universes within the dust of an atom,silver-unverified
6,T347,112. மெய்யருள் வியப்பு,94,cosmos,cosmos:அண்ட,,அண்ட கோடி அனைத்தும் காணும் கண்கள் எய்தி யே / அறிந்தேன் அங்கைக் கனிபோல் அவற்றில் உள்ள செய்தி யே / பிண்ட கோடி முழுதும்காணப் பெற்று நின்னை யே / பேசிப் பேசி வியக்கின் றேன்இப் பிறவி தன்னை யே. / எனக்கும் உனக்கும்,https://www.thiruarutpa.org/thirumurai/v/T347/tm/meyyarul_viyappu,M,,silver-unverified
6,T305,113. அம்பலவாணர் வருகை,5,cosmos|atom_smallest,"cosmos:அண்டங்க,அண்ட ; atom_smallest:அணுவ",,அண்டங்கள் எல்லாம் அணுவில் அடக்கும் / அரும்பெருஞ் சித்தரே வாரீர் / அற்புத ரேஇங்கு வாரீர். வாரீர்,https://www.thiruarutpa.org/thirumurai/v/T305/tm/ampalavaanar_varukai,A,all universes contained in an atom,silver-unverified
6,T305,113. அம்பலவாணர் வருகை,10,cosmos,cosmos:அண்ட,,அண்டர்க் கரும்பதந் தொண்டர்க் கெளிதில் / அளித்திட வல்லீரே வாரீர் / களித்தென்னை ஆண்டீரே வாரீர். வாரீர்,https://www.thiruarutpa.org/thirumurai/v/T305/tm/ampalavaanar_varukai,N,,silver-unverified
